Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
CR400,Accounting,CORK IT,345.0,390.0,True,False,False,False,False
CR420,Marketing,CORK IT,290.0,325.0,True,False,False,False,False
CR500,Common Engineering Honours Degree Entry,CORK IT,350.0,400.0,True,False,False,False,False
CR510,Sustainable Energy,CORK IT,390.0,415.0,True,False,False,False,False
CR520,Biomedical Engineering,CORK IT,275.0,480.0,True,False,False,False,False
CR560,Architectural Technology,CORK IT,370.0,390.0,True,False,False,False,False
CR565,Interior Architecture,CORK IT,310.0,345.0,True,False,False,False,False
CR570,Quantity Surveying,CORK IT,290.0,320.0,True,False,False,False,False
CR572,Construction Management,CORK IT,280.0,330.0,True,False,False,False,False
CR590,Electronic Systems Engineering,CORK IT,300.0,345.0,True,False,False,False,False
CR600,Visual Communications,CORK IT,670.0,805.0,True,True,False,False,False
CR660,Tourism,CORK IT,280.0,310.0,True,False,False,False,False
CK101,Arts,UNIVERSITY COLLEGE CORK,350.0,395.0,True,False,False,False,False
CK102,Social Science,UNIVERSITY COLLEGE CORK,390.0,415.0,True,False,False,False,False
CK103,Music,UNIVERSITY COLLEGE CORK,370.0,430.0,True,True,False,False,False
CK104,Arts with Music,UNIVERSITY COLLEGE CORK,445.0,485.0,True,True,False,False,False
CK106,Applied Psychology,UNIVERSITY COLLEGE CORK,500.0,515.0,True,False,False,False,False
CK111,Early Years and Childhood Studies,UNIVERSITY COLLEGE CORK,395.0,425.0,True,False,False,False,False
CK112,Drama and Theatre Studies,UNIVERSITY COLLEGE CORK,370.0,475.0,True,True,False,False,False
CK114,Social Science (Youth and Community Work) - Mature Applicants,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
CK115,Social Work - Mature Applicants only,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
CK116,Sports Studies and Physical Education,UNIVERSITY COLLEGE CORK,470.0,490.0,True,False,True,False,False
CK201,Commerce,UNIVERSITY COLLEGE CORK,430.0,455.0,True,False,False,False,False
CK202,Accounting,UNIVERSITY COLLEGE CORK,470.0,505.0,True,False,False,False,False
CK203,Business Information Systems,UNIVERSITY COLLEGE CORK,380.0,410.0,True,False,False,False,False
CK204,Finance,UNIVERSITY COLLEGE CORK,435.0,465.0,True,False,False,False,False
CK205,Commerce (International) with French,UNIVERSITY COLLEGE CORK,445.0,475.0,True,False,False,False,False
CK206,Commerce (International) with German,UNIVERSITY COLLEGE CORK,405.0,455.0,True,False,False,False,False
CK207,Commerce (International) with Italian,UNIVERSITY COLLEGE CORK,345.0,410.0,True,False,False,False,False
CK208,Commerce (International) with Hispanic Studies,UNIVERSITY COLLEGE CORK,350.0,425.0,True,False,False,False,False
CK209,Commerce (International) with Irish,UNIVERSITY COLLEGE CORK,450.0,470.0,True,False,False,False,False
CK210,Government,UNIVERSITY COLLEGE CORK,330.0,375.0,True,False,False,False,False
CK211,Commerce (International) with Chinese Studies,UNIVERSITY COLLEGE CORK,330.0,435.0,True,False,False,False,False
CK301,Law,UNIVERSITY COLLEGE CORK,485.0,500.0,True,False,False,False,False
CK302,Law and French,UNIVERSITY COLLEGE CORK,490.0,525.0,True,False,False,False,False
CK303,Law and German,UNIVERSITY COLLEGE CORK,465.0,500.0,True,False,False,False,False
CK304,Law and Irish,UNIVERSITY COLLEGE CORK,515.0,525.0,True,False,False,False,False
CK305,Law (Clinical),UNIVERSITY COLLEGE CORK,505.0,520.0,True,False,False,False,False
CK306,Law (International),UNIVERSITY COLLEGE CORK,535.0,560.0,True,False,False,False,False
CK401,Computer Science,UNIVERSITY COLLEGE CORK,315.0,360.0,True,False,False,False,False
CK402,Biological and Chemical Sciences,UNIVERSITY COLLEGE CORK,375.0,440.0,True,False,False,False,False
CK404,Environmental and Earth System Sciences,UNIVERSITY COLLEGE CORK,370.0,425.0,True,False,False,False,False
CK405,Genetics,UNIVERSITY COLLEGE CORK,425.0,465.0,True,False,False,False,False
CK406,Chemical Sciences,UNIVERSITY COLLEGE CORK,365.0,400.0,True,False,False,False,False
CK407,Mathematical Sciences,UNIVERSITY COLLEGE CORK,500.0,550.0,True,False,False,False,False
CK408,Physics and Astrophysics,UNIVERSITY COLLEGE CORK,430.0,505.0,True,False,False,False,False
CK502,Food Marketing and Entrepreneurship,UNIVERSITY COLLEGE CORK,390.0,415.0,True,False,False,False,False
CK504,Nutritional Sciences,UNIVERSITY COLLEGE CORK,470.0,490.0,True,False,False,False,False
CK505,Food Science,UNIVERSITY COLLEGE CORK,335.0,380.0,True,False,False,False,False
CK506,International Development and Food Policy,UNIVERSITY COLLEGE CORK,335.0,370.0,True,False,False,False,False
CK601,Process and Chemical Engineering,UNIVERSITY COLLEGE CORK,455.0,500.0,True,False,False,False,False
CK602,Civil and Environmental Engineering,UNIVERSITY COLLEGE CORK,430.0,495.0,True,False,False,False,False
CK603,Energy Engineering,UNIVERSITY COLLEGE CORK,495.0,525.0,True,False,False,False,False
CK605,Electrical and Electronic Engineering,UNIVERSITY COLLEGE CORK,405.0,460.0,True,False,False,False,False
CK606,Architecture - Joint UCC and CIT programme,UNIVERSITY COLLEGE CORK,425.0,470.0,True,False,True,False,False
CK701,Medicine - (Undergraduate Entry),UNIVERSITY COLLEGE CORK,725.0,,True,True,False,False,False
CK702,Dentistry,UNIVERSITY COLLEGE CORK,570.0,580.0,True,False,True,False,False
CK703,Pharmacy,UNIVERSITY COLLEGE CORK,540.0,555.0,True,False,False,False,False
CK704,Occupational Therapy,UNIVERSITY COLLEGE CORK,505.0,525.0,True,False,False,False,False
CK705,Speech and Language Therapy,UNIVERSITY COLLEGE CORK,500.0,525.0,True,False,False,False,False
CK706,Public Health and Health Promotion,UNIVERSITY COLLEGE CORK,355.0,405.0,True,False,False,False,False
CK710,General Nursing,UNIVERSITY COLLEGE CORK,440.0,460.0,True,False,True,False,False
CK711,Mature Applicants General Nursing,UNIVERSITY COLLEGE CORK,165.0,171.0,True,True,False,False,False
CK712,Children's and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,500.0,520.0,True,False,False,False,False
CK713,Mature Applicants Children's and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,163.0,179.0,True,True,False,False,False
CK720,Psychiatric Nursing,UNIVERSITY COLLEGE CORK,415.0,420.0,True,False,False,False,False
CK721,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE CORK,163.0,166.0,True,True,True,False,False
CK730,Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,405.0,415.0,True,False,False,False,False
CK731,Mature Applicants Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,161.0,166.0,True,True,False,False,False
CK740,Midwifery,UNIVERSITY COLLEGE CORK,435.0,455.0,True,False,True,False,False
CK741,Mature Applicants Midwifery,UNIVERSITY COLLEGE CORK,171.0,173.0,True,True,False,False,False
CK791,Medicine - Graduate Entry,UNIVERSITY COLLEGE CORK,59.0,607.0,True,True,True,False,False
AH001,Theology and Philosophy,ALL HALLOWS,280.0,305.0,True,False,False,False,False
AH002,Theology and Psychology,ALL HALLOWS,340.0,355.0,True,False,False,False,False
AH003,Theology and English Literature,ALL HALLOWS,340.0,345.0,True,False,False,False,False
AC120,International Business,AMERICAN COLLEGE,305.0,340.0,True,False,False,False,False
AC121,Accounting and Finance,AMERICAN COLLEGE,335.0,355.0,True,False,False,False,False
CE001,Education - Primary Teaching,CHURCH OF IRELAND COLLEGE,375.0,,True,False,True,False,False
CM001,Education - Primary Teaching,COLAISTE MHUIRE MARINO,465.0,470.0,True,False,True,False,False
CM002,Education - Primary Teaching - Gaeltacht Applicants,COLAISTE MHUIRE MARINO,425.0,430.0,True,False,True,False,False
DB512,Business Studies,DUBLIN BUSINESS SCHOOL,230.0,310.0,True,False,False,False,False
DB514,Business and Law,DUBLIN BUSINESS SCHOOL,265.0,320.0,True,False,False,False,False
DB515,Business with Human Resource Management,DUBLIN BUSINESS SCHOOL,205.0,315.0,True,False,False,False,False
DB516,Business with Financial Services,DUBLIN BUSINESS SCHOOL,325.0,335.0,True,False,False,False,False
DB517,Marketing with Event Management,DUBLIN BUSINESS SCHOOL,155.0,320.0,True,False,False,False,False
DB519,Business Management with Leisure and Recreation,DUBLIN BUSINESS SCHOOL,200.0,290.0,True,False,False,False,False
DB520,Business Studies  (with one year work placement),DUBLIN BUSINESS SCHOOL,225.0,305.0,True,False,False,False,False
DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,260.0,335.0,True,False,False,False,False
DB531,Marketing,DUBLIN BUSINESS SCHOOL,265.0,320.0,True,False,False,False,False
DB553,"Film, Literature and Drama",DUBLIN BUSINESS SCHOOL,210.0,310.0,True,False,False,False,False
DB561,Arts (General),DUBLIN BUSINESS SCHOOL,205.0,315.0,True,False,False,False,False
DB562,Psychology,DUBLIN BUSINESS SCHOOL,200.0,325.0,True,False,False,False,False
DB564,Media and Cultural Studies,DUBLIN BUSINESS SCHOOL,170.0,315.0,True,False,False,False,False
DB565,Journalism,DUBLIN BUSINESS SCHOOL,210.0,310.0,True,False,False,False,False
DB566,Social Science,DUBLIN BUSINESS SCHOOL,225.0,305.0,True,False,False,False,False
DB567,Film Studies,DUBLIN BUSINESS SCHOOL,175.0,305.0,True,False,False,False,False
DB568,Law,DUBLIN BUSINESS SCHOOL,205.0,320.0,True,False,False,False,False
DB569,Business with Psychology,DUBLIN BUSINESS SCHOOL,235.0,310.0,True,False,False,False,False
DC111,Business Studies,DUBLIN CITY UNIVERSITY,420.0,440.0,True,False,False,False,False
DC112,European Business (French),DUBLIN CITY UNIVERSITY,430.0,460.0,True,False,False,False,False
DC113,European Business (German),DUBLIN CITY UNIVERSITY,360.0,375.0,True,False,False,False,False
DC114,European Business (Spanish),DUBLIN CITY UNIVERSITY,400.0,415.0,True,False,False,False,False
DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,425.0,470.0,True,False,False,False,False
DC116,European Business (Transatlantic Studies),DUBLIN CITY UNIVERSITY,510.0,520.0,True,False,False,False,False
DC117,Aviation Management / Aviation Management with Pilot Studies,DUBLIN CITY UNIVERSITY,420.0,440.0,True,False,False,False,False
DC118,Gnó agus Gaeilge,DUBLIN CITY UNIVERSITY,345.0,375.0,True,False,False,False,False
DC120,Enterprise Computing,DUBLIN CITY UNIVERSITY,315.0,350.0,True,False,False,False,False
DC121,Computer Applications,DUBLIN CITY UNIVERSITY,325.0,360.0,True,False,False,False,False
DC126,Actuarial Mathematics,DUBLIN CITY UNIVERSITY,500.0,530.0,True,False,False,False,False
DC127,"Actuarial,  Financial and Mathematical Sciences (common entry)",DUBLIN CITY UNIVERSITY,420.0,465.0,True,False,False,False,False
DC131,Communication Studies,DUBLIN CITY UNIVERSITY,440.0,470.0,True,False,False,False,False
DC132,Journalism,DUBLIN CITY UNIVERSITY,440.0,465.0,True,False,False,False,False
DC133,Multimedia,DUBLIN CITY UNIVERSITY,400.0,415.0,True,False,False,False,False
DC144,International Business and Languages (English as a Foreign Lan),DUBLIN CITY UNIVERSITY,375.0,395.0,True,False,False,False,False
DC145,International Business and Languages (French/German/Spanish),DUBLIN CITY UNIVERSITY,370.0,430.0,True,False,False,False,False
DC149,International Business and Languages (Japanese),DUBLIN CITY UNIVERSITY,380.0,410.0,True,False,False,False,False
DC150,International Business and Languages (Chinese),DUBLIN CITY UNIVERSITY,375.0,405.0,True,False,False,False,False
DC155,Applied Language and Intercultural Studies,DUBLIN CITY UNIVERSITY,340.0,415.0,True,False,False,False,False
DC156,Languages for International Communication - English Stream -,DUBLIN CITY UNIVERSITY,330.0,390.0,True,False,False,False,False
DC161,Analytical Science,DUBLIN CITY UNIVERSITY,380.0,405.0,True,False,False,False,False
DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,380.0,400.0,True,False,False,False,False
DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,375.0,400.0,True,False,False,False,False
DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,355.0,375.0,True,False,False,False,False
DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,410.0,425.0,True,False,False,False,False
DC171,Applied Physics,DUBLIN CITY UNIVERSITY,360.0,425.0,True,False,False,False,False
DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,370.0,405.0,True,False,False,False,False
DC181,Biotechnology,DUBLIN CITY UNIVERSITY,380.0,425.0,True,False,False,False,False
DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,320.0,380.0,True,False,False,False,False
DC192,Information and Communications Engineering,DUBLIN CITY UNIVERSITY,,,True,False,False,False,False
DC193,Mechatronic Engineering,DUBLIN CITY UNIVERSITY,310.0,430.0,True,False,False,False,False
DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,320.0,400.0,True,False,False,False,False
DC196,Manufacturing Engineering with Business Studies,DUBLIN CITY UNIVERSITY,300.0,345.0,True,False,False,False,False
DC197,Biomedical Engineering,DUBLIN CITY UNIVERSITY,335.0,420.0,True,False,False,False,False
DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,330.0,425.0,True,False,False,False,False
DC200,Common Entry into Engineering (Undenominated Entry),DUBLIN CITY UNIVERSITY,305.0,405.0,True,False,False,False,False
DC201,Common Entry into Science (Undenominated Entry),DUBLIN CITY UNIVERSITY,375.0,400.0,True,False,False,False,False
DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,445.0,460.0,True,False,False,False,False
DC203,Science Education,DUBLIN CITY UNIVERSITY,415.0,440.0,True,False,False,False,False
DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,475.0,490.0,True,False,False,False,False
DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,False,False,False
DC208,Psychology,DUBLIN CITY UNIVERSITY,480.0,490.0,True,False,False,False,False
DC211,Music Performance at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,335.0,470.0,True,True,False,False,False
DC212,Composition at the Royal Irish Academy of Music,DUBLIN CITY UNIVERSITY,495.0,495.0,True,True,False,False,False
DC215,General Nursing,DUBLIN CITY UNIVERSITY,415.0,440.0,True,False,True,False,False
DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,365.0,375.0,True,False,False,False,False
DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,370.0,385.0,True,False,True,False,False
DC218,Children’s and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,460.0,465.0,True,False,True,False,False
DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,166.0,174.0,True,True,True,False,False
DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,153.0,164.0,True,True,False,False,False
DC227,Mature Applicants Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,150.0,162.0,True,True,False,False,False
DC228,Mature Applicants Children’s and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,172.0,185.0,True,True,False,False,False
DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,400.0,425.0,True,False,False,False,False
DC231,International Relations,DUBLIN CITY UNIVERSITY,400.0,445.0,True,False,False,False,False
DC232,Law and Society (BCL),DUBLIN CITY UNIVERSITY,440.0,460.0,True,False,False,False,False
DC235,Education and Training,DUBLIN CITY UNIVERSITY,360.0,380.0,True,False,False,False,False
DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,360.0,395.0,True,False,False,False,False
DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,DUBLIN CITY UNIVERSITY,450.0,480.0,True,False,False,False,False
DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,400.0,420.0,True,False,False,False,False
DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,405.0,True,False,False,False,False
DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,345.0,425.0,True,False,False,False,False
DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,405.0,True,False,False,False,False
DT025,Engineering - Common 1st Year,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,410.0,True,False,False,False,False
DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,250.0,315.0,True,False,False,False,False
DT081,Computer and Communications Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,310.0,395.0,True,False,False,False,False
DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,575.0,605.0,True,True,False,False,False
DT105,Architectural Technology,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,405.0,True,False,False,False,False
DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,340.0,True,False,False,False,False
DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,320.0,345.0,True,False,False,False,False
DT111,Construction Economics and Management (Quantity Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,330.0,375.0,True,False,False,False,False
DT112,Geomatics (Surveying and Mapping),DUBLIN INSTITUTE OF TECHNOLOGY,285.0,345.0,True,False,False,False,False
DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,300.0,340.0,True,False,False,False,False
DT203,Forensic and Environmental Analysis,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,375.0,True,False,False,False,False
DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,420.0,445.0,True,False,False,False,False
DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,280.0,370.0,True,False,False,False,False
DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,325.0,True,False,False,False,False
DT220,Industrial Mathematics,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,380.0,True,False,False,False,False
DT222,Physics Technology,DUBLIN INSTITUTE OF TECHNOLOGY,300.0,340.0,True,False,False,False,False
DT223,Human Nutrition and Dietetics,DUBLIN INSTITUTE OF TECHNOLOGY,540.0,550.0,True,False,False,False,False
DT224,Optometry,DUBLIN INSTITUTE OF TECHNOLOGY,515.0,535.0,True,False,False,False,False
DT227,Science with Nanotechnology,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,350.0,True,False,False,False,False
DT228,Computer Science,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,360.0,True,False,False,False,False
DT229,Clinical Measurement,DUBLIN INSTITUTE OF TECHNOLOGY,395.0,415.0,True,False,False,False,False
DT235,Physics with Medical Physics and Bioengineering,DUBLIN INSTITUTE OF TECHNOLOGY,285.0,390.0,True,False,False,False,False
DT299,Chemical Sciences with Medicinal Chemistry,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,375.0,True,False,False,False,False
DT341,Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
DT343,Retail and Services Management,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,355.0,True,False,False,False,False
DT354,Business Computing,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,365.0,True,False,False,False,False
DT358,Logistics and Supply Chain Management,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,325.0,True,False,False,False,False
DT365,Business and Management,DUBLIN INSTITUTE OF TECHNOLOGY,400.0,415.0,True,False,False,False,False
DT366,Accounting and Finance,DUBLIN INSTITUTE OF TECHNOLOGY,405.0,420.0,True,False,False,False,False
DT401,International Hospitality Management,DUBLIN INSTITUTE OF TECHNOLOGY,280.0,325.0,True,False,False,False,False
DT407,Culinary Arts,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,415.0,True,False,False,False,False
DT412,Tourism Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,250.0,320.0,True,False,False,False,False
DT413,Event Management,DUBLIN INSTITUTE OF TECHNOLOGY,390.0,410.0,True,False,False,False,False
DT416,Culinary Entrepreneurship,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,345.0,True,False,False,False,False
DT417,Bar Studies (Management and Entrepreneurship),DUBLIN INSTITUTE OF TECHNOLOGY,300.0,330.0,True,False,False,False,False
DT420,Nutraceuticals in Health and Nutrition,DUBLIN INSTITUTE OF TECHNOLOGY,360.0,385.0,True,False,False,False,False
DT421,Food Innovation,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,345.0,True,False,False,False,False
DT422,Pharmaceutical Healthcare,DUBLIN INSTITUTE OF TECHNOLOGY,315.0,345.0,True,False,False,False,False
DT491,Environmental Health,DUBLIN INSTITUTE OF TECHNOLOGY,330.0,370.0,True,False,False,False,False
DT501,Music,DUBLIN INSTITUTE OF TECHNOLOGY,383.0,495.0,True,True,False,False,False
DT529,Drama (Performance),DUBLIN INSTITUTE OF TECHNOLOGY,360.0,470.0,True,True,False,False,False
DT544,Design - Interior and Furniture,DUBLIN INSTITUTE OF TECHNOLOGY,495.0,675.0,True,True,False,False,False
DT545,Design - Visual Communication,DUBLIN INSTITUTE OF TECHNOLOGY,795.0,885.0,True,True,False,False,False
DT546,Fine Art,DUBLIN INSTITUTE OF TECHNOLOGY,785.0,905.0,True,True,False,False,False
DT552,Media Arts,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,440.0,True,False,False,False,False
DT553,Journalism and a Language,DUBLIN INSTITUTE OF TECHNOLOGY,415.0,440.0,True,False,False,False,False
DT555,International Business and Languages - (French),DUBLIN INSTITUTE OF TECHNOLOGY,390.0,425.0,True,False,False,False,False
DT556,International Business and Languages - (German),DUBLIN INSTITUTE OF TECHNOLOGY,340.0,360.0,True,False,False,False,False
DT557,International Business and Languages - (Spanish),DUBLIN INSTITUTE OF TECHNOLOGY,350.0,380.0,True,False,False,False,False
DT558,International Business and Languages - (English),DUBLIN INSTITUTE OF TECHNOLOGY,,,True,True,False,False,False
DT559,Photography,DUBLIN INSTITUTE OF TECHNOLOGY,660.0,725.0,True,True,False,False,False
DT564,International Business and Languages - (Italian),DUBLIN INSTITUTE OF TECHNOLOGY,355.0,390.0,True,False,False,False,False
DT565,Chinese and International Business,DUBLIN INSTITUTE OF TECHNOLOGY,345.0,365.0,True,False,False,False,False
DT571,Social Care,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,430.0,True,False,False,False,False
DT572,Early Childhood Education,DUBLIN INSTITUTE OF TECHNOLOGY,410.0,435.0,True,False,False,False,False
DT582,Journalism,DUBLIN INSTITUTE OF TECHNOLOGY,420.0,440.0,True,False,False,False,False
DT595,Applied Arts (Creative Industries - Theory and Context),DUBLIN INSTITUTE OF TECHNOLOGY,370.0,410.0,True,False,False,False,False
DT596,Print and Digital Media Management Technology,DUBLIN INSTITUTE OF TECHNOLOGY,180.0,300.0,True,False,False,False,True
