,Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
38,CW558,Electronic Systems,IT CARLOW,310.0,355.0,True,False,False,False,False
39,CW568,Aerospace Engineering,IT CARLOW,370.0,390.0,True,False,False,False,False
40,CW708,Law,IT CARLOW,300.0,350.0,True,False,False,False,False
41,CW728,Product Design Innovation,IT CARLOW,330.0,335.0,True,False,False,False,False
42,CW748,Early Childhood Education and Care,IT CARLOW,315.0,350.0,True,False,False,False,False
43,CW758,Applied Social Studies (Professional Social Care),IT CARLOW,340.0,360.0,True,False,False,False,False
44,CW768,Social and Community Studies,IT CARLOW,280.0,295.0,True,False,False,False,False
45,CW788,Youth and Community Work,IT CARLOW,300.0,325.0,True,False,False,False,False
46,CW808,Media and Public Relations,IT CARLOW,285.0,330.0,True,False,False,False,False
47,CW838,Business - Marketing,IT CARLOW,280.0,340.0,True,False,False,False,False
48,CW858,"Sports Management and Coaching (Options: GAA, Rugby and Soccer)",IT CARLOW,700.0,700.0,True,True,False,False,False
49,CW908,Business - Management,IT CARLOW,280.0,335.0,True,False,False,False,False
50,CW928,Business - Human Resource Management,IT CARLOW,290.0,320.0,True,False,False,False,False
51,CW938,Business with Law,IT CARLOW,290.0,330.0,True,False,False,False,False
52,CW948,Accounting,IT CARLOW,335.0,400.0,True,False,False,False,False
53,CR105,Chemical and Biopharmaceutical Engineering,CORK IT,360.0,475.0,True,False,False,False,False
54,CR106,Software Development,CORK IT,300.0,365.0,True,False,False,False,False
55,CR108,Mechanical Engineering,CORK IT,340.0,440.0,True,False,False,False,False
56,CR109,Structural Engineering,CORK IT,400.0,410.0,True,False,False,False,False
57,CR112,Multimedia,CORK IT,350.0,385.0,True,False,False,False,False
58,CR116,Software Development and Computer Networking,CORK IT,305.0,350.0,True,False,False,False,False
59,CR121,Music at CIT - Cork School of Music,CORK IT,700.0,1020.0,True,False,True,False,False
60,CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Mu,CORK IT,615.0,665.0,True,False,True,False,False
61,CR126,Popular Music: Drums at CIT Cork School of Music,CORK IT,755.0,815.0,True,False,True,False,False
62,CR127,Popular Music: Electric Guitar at CIT Cork School of Music,CORK IT,795.0,915.0,True,False,True,False,False
63,CR128,Popular Music: Keyboards at CIT Cork School of Music,CORK IT,720.0,720.0,True,False,True,False,False
64,CR129,Popular Music: Voice at CIT Cork School of Music,CORK IT,795.0,885.0,True,False,True,False,False
65,CR150,Business Information Systems,CORK IT,335.0,375.0,True,False,False,False,False
66,CR210,Contemporary Applied Art,CORK IT,653.0,967.0,True,True,False,False,False
67,CR220,Fine Art at CIT Crawford College of Art and Design,CORK IT,535.0,890.0,True,True,False,False,False
68,CR305,Physical Sciences (Level 8 -  Common Entry),CORK IT,310.0,325.0,True,False,False,False,False
69,CR310,IT Management,CORK IT,290.0,325.0,True,False,False,False,False
70,CR312,Web Development,CORK IT,295.0,330.0,True,False,False,False,False
71,CR320,Biomedical Science - Joint CIT and UCC programme,CORK IT,520.0,540.0,True,False,True,False,False
72,CR325,Pharmaceutical Biotechnology,CORK IT,315.0,375.0,True,False,False,False,False
73,CR330,Herbal Science,CORK IT,290.0,335.0,True,False,False,False,False
74,CR333,Nutrition and Health Science,CORK IT,345.0,385.0,True,False,False,False,False
75,CR340,Analytical Chemistry with Quality Assurance,CORK IT,350.0,355.0,True,False,False,False,False
76,CR360,Instrument Engineering,CORK IT,330.0,415.0,True,False,False,False,False
77,CR365,Environmental Science and Sustainable Technology,CORK IT,300.0,325.0,True,False,False,False,False
78,CR400,Accounting,CORK IT,330.0,400.0,True,False,False,False,False
79,CR420,Marketing,CORK IT,285.0,325.0,True,False,False,False,False
80,CR500,Engineering (Common Entry),CORK IT,345.0,410.0,True,False,False,False,False
81,CR510,Sustainable Energy,CORK IT,305.0,360.0,True,False,False,False,False
82,CR520,Biomedical Engineering,CORK IT,440.0,505.0,True,False,False,False,False
83,CR522,Building Energy Systems,CORK IT,300.0,390.0,True,False,False,False,False
84,CR560,Architectural Technology,CORK IT,285.0,330.0,True,False,False,False,False
85,CR565,Interior Architecture,CORK IT,275.0,325.0,True,False,False,False,False
86,CR570,Quantity Surveying,CORK IT,275.0,340.0,True,False,False,False,False
87,CR572,Construction Management,CORK IT,245.0,320.0,True,False,False,False,False
88,CR580,Electrical Power Systems,CORK IT,315.0,360.0,True,False,False,False,False
89,CR590,Electronic Systems Engineering,CORK IT,300.0,375.0,True,False,False,False,False
90,CR600,Visual Communications,CORK IT,485.0,780.0,True,True,False,False,False
91,CR660,Tourism,CORK IT,250.0,310.0,True,False,False,False,False
92,CR700,Theatre and Drama Studies at CIT Cork School of Music,CORK IT,720.0,910.0,True,True,False,False,False
93,CK101,Arts,UNIVERSITY COLLEGE CORK,330.0,385.0,True,False,False,False,False
94,CK102,Social Science,UNIVERSITY COLLEGE CORK,380.0,410.0,True,False,False,False,False
95,CK103,Music,UNIVERSITY COLLEGE CORK,400.0,520.0,True,True,False,False,False
96,CK104,Arts with Music,UNIVERSITY COLLEGE CORK,340.0,465.0,True,True,False,False,False
97,CK105,Film and Screen Media,UNIVERSITY COLLEGE CORK,420.0,470.0,True,False,False,False,False
98,CK106,Applied Psychology,UNIVERSITY COLLEGE CORK,500.0,530.0,True,False,False,False,False
99,CK107,Geography and Archaeology,UNIVERSITY COLLEGE CORK,355.0,400.0,True,False,False,False,False
100,CK108,Arts International,UNIVERSITY COLLEGE CORK,430.0,470.0,True,False,False,False,False
101,CK111,Early Years and Childhood Studies,UNIVERSITY COLLEGE CORK,395.0,420.0,True,False,False,False,False
102,CK112,Drama and Theatre Studies,UNIVERSITY COLLEGE CORK,375.0,435.0,True,True,False,False,False
103,CK114,Social Science (Youth & Community Work) - Mature App`s only,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
104,CK115,Social Work - Mature Applicants only,UNIVERSITY COLLEGE CORK,,,True,True,False,False,False
105,CK116,Sports Studies and Physical Education,UNIVERSITY COLLEGE CORK,485.0,505.0,True,False,False,False,False
106,CK201,Commerce,UNIVERSITY COLLEGE CORK,435.0,460.0,True,False,False,False,False
107,CK202,Accounting,UNIVERSITY COLLEGE CORK,445.0,505.0,True,False,False,False,False
108,CK203,Business Information Systems,UNIVERSITY COLLEGE CORK,440.0,480.0,True,False,False,False,False
109,CK204,Finance,UNIVERSITY COLLEGE CORK,475.0,510.0,True,False,False,False,False
110,CK205,Commerce (International) with French,UNIVERSITY COLLEGE CORK,470.0,505.0,True,False,False,False,False
111,CK206,Commerce (International) with German,UNIVERSITY COLLEGE CORK,460.0,520.0,True,False,False,False,False
112,CK207,Commerce (International) with Italian,UNIVERSITY COLLEGE CORK,395.0,430.0,True,False,False,False,False
113,CK208,Commerce (International) with Hispanic Studies,UNIVERSITY COLLEGE CORK,435.0,480.0,True,False,False,False,False
114,CK209,Commerce (International) with Irish,UNIVERSITY COLLEGE CORK,480.0,500.0,True,False,False,False,False
115,CK210,Government,UNIVERSITY COLLEGE CORK,330.0,390.0,True,False,False,False,False
116,CK211,Commerce (International) with Chinese Studies,UNIVERSITY COLLEGE CORK,370.0,425.0,True,False,False,False,False
117,CK301,Law,UNIVERSITY COLLEGE CORK,475.0,495.0,True,False,False,False,False
118,CK302,Law and French,UNIVERSITY COLLEGE CORK,510.0,530.0,True,False,False,False,False
119,CK304,Law and Irish,UNIVERSITY COLLEGE CORK,495.0,535.0,True,False,False,False,False
120,CK305,Law (Clinical),UNIVERSITY COLLEGE CORK,510.0,535.0,True,False,False,False,False
121,CK306,Law (International),UNIVERSITY COLLEGE CORK,540.0,565.0,True,False,False,False,False
122,CK401,Computer Science,UNIVERSITY COLLEGE CORK,425.0,465.0,True,False,False,False,False
123,CK402,Biological and Chemical Sciences,UNIVERSITY COLLEGE CORK,440.0,485.0,True,False,False,False,False
124,CK404,"Biological, Earth and Environmental Science",UNIVERSITY COLLEGE CORK,400.0,450.0,True,False,False,False,False
125,CK405,Genetics,UNIVERSITY COLLEGE CORK,475.0,505.0,True,False,False,False,False
126,CK406,Chemical Sciences,UNIVERSITY COLLEGE CORK,400.0,440.0,True,False,False,False,False
127,CK407,Mathematical Sciences,UNIVERSITY COLLEGE CORK,525.0,560.0,True,False,False,False,False
128,CK408,Physics and Astrophysics,UNIVERSITY COLLEGE CORK,500.0,565.0,True,False,False,False,False
129,CK502,Food Marketing and Entrepreneurship,UNIVERSITY COLLEGE CORK,440.0,470.0,True,False,False,False,False
130,CK504,Nutritional Sciences,UNIVERSITY COLLEGE CORK,500.0,520.0,True,False,False,False,False
131,CK505,Food Science,UNIVERSITY COLLEGE CORK,435.0,460.0,True,False,False,False,False
132,CK506,International Development and Food Policy,UNIVERSITY COLLEGE CORK,335.0,405.0,True,False,False,False,False
133,CK601,Process and Chemical Engineering,UNIVERSITY COLLEGE CORK,495.0,540.0,True,False,False,False,False
134,CK602,Civil and Environmental Engineering,UNIVERSITY COLLEGE CORK,390.0,495.0,True,False,False,False,False
135,CK603,Energy Engineering,UNIVERSITY COLLEGE CORK,400.0,465.0,True,False,False,False,False
136,CK605,Electrical and Electronic Engineering,UNIVERSITY COLLEGE CORK,395.0,505.0,True,False,False,False,False
137,CK606,Architecture - Joint UCC and CIT programme,UNIVERSITY COLLEGE CORK,400.0,450.0,True,False,False,False,False
138,CK701,Medicine - (Undergraduate Entry),UNIVERSITY COLLEGE CORK,742.0,,True,True,False,False,False
139,CK702,Dentistry,UNIVERSITY COLLEGE CORK,570.0,585.0,True,False,True,False,False
140,CK703,Pharmacy,UNIVERSITY COLLEGE CORK,565.0,575.0,True,False,False,False,False
141,CK704,Occupational Therapy,UNIVERSITY COLLEGE CORK,525.0,545.0,True,False,False,False,False
142,CK705,Speech and Language Therapy,UNIVERSITY COLLEGE CORK,510.0,525.0,True,False,True,False,False
143,CK706,Public Health,UNIVERSITY COLLEGE CORK,385.0,425.0,True,False,False,False,False
144,CK710,General Nursing,UNIVERSITY COLLEGE CORK,450.0,470.0,True,False,True,False,False
145,CK711,Mature Applicants General Nursing,UNIVERSITY COLLEGE CORK,562.0,570.0,True,True,False,False,False
146,CK712,Children`s and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,520.0,540.0,True,False,False,False,False
147,CK713,Mature Applicants Children`s and General Nursing (Integrated),UNIVERSITY COLLEGE CORK,578.0,597.0,True,True,True,False,False
148,CK720,Psychiatric Nursing,UNIVERSITY COLLEGE CORK,430.0,455.0,True,False,True,False,False
149,CK721,Mature Applicants Psychiatric Nursing,UNIVERSITY COLLEGE CORK,546.0,566.0,True,True,True,False,False
150,CK730,Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,425.0,435.0,True,False,False,False,False
151,CK731,Mature Applicants Intellectual Disability Nursing,UNIVERSITY COLLEGE CORK,511.0,530.0,True,True,False,False,False
152,CK740,Midwifery,UNIVERSITY COLLEGE CORK,445.0,475.0,True,False,True,False,False
153,CK741,Mature Applicants Midwifery,UNIVERSITY COLLEGE CORK,570.0,597.0,True,True,True,False,False
154,CK791,Medicine - (Graduate Entry),UNIVERSITY COLLEGE CORK,54.0,568.0,True,True,False,False,False
155,AH001,Theology and Philosophy,ALL HALLOWS,250.0,280.0,True,False,False,False,False
156,AH002,Theology and Psychology,ALL HALLOWS,310.0,345.0,True,False,False,False,False
157,AH003,Theology and English Literature,ALL HALLOWS,290.0,340.0,True,False,False,False,False
158,AC120,International Business,AMERICAN COLLEGE,285.0,320.0,True,False,False,False,False
159,AC121,Accounting and Finance,AMERICAN COLLEGE,300.0,300.0,True,False,False,False,False
160,AC137,Liberal Arts,AMERICAN COLLEGE,200.0,325.0,True,False,False,False,False
161,CE001,Education - Primary Teaching,CHURCH OF IRELAND COLLEGE,405.0,,True,False,True,False,False
162,CM001,Education - Primary Teaching,MARINO INSTITUTE OF EDUCATION,460.0,470.0,True,False,False,False,False
163,CM002,Education - Primary Teaching - Gaeltacht Applicants,MARINO INSTITUTE OF EDUCATION,,,True,False,False,False,False
164,CM010,Education Studies,MARINO INSTITUTE OF EDUCATION,310.0,365.0,True,False,False,False,False
165,DB512,Business,DUBLIN BUSINESS SCHOOL,235.0,285.0,True,False,False,False,False
166,DB514,Business (Law stream),DUBLIN BUSINESS SCHOOL,255.0,340.0,True,False,False,False,False
167,DB515,Business (Human Resource Management stream),DUBLIN BUSINESS SCHOOL,275.0,305.0,True,False,False,False,False
168,DB516,Financial Services,DUBLIN BUSINESS SCHOOL,260.0,330.0,True,False,False,False,False
169,DB517,Marketing (Event Management stream),DUBLIN BUSINESS SCHOOL,240.0,317.0,True,False,False,False,False
170,DB518,Marketing (Digital Media stream),DUBLIN BUSINESS SCHOOL,295.0,375.0,True,False,False,False,False
171,DB520,Business (work placement stream),DUBLIN BUSINESS SCHOOL,285.0,325.0,True,False,False,False,False
172,DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,275.0,390.0,True,False,False,False,False
173,DB524,Business Information Systems,DUBLIN BUSINESS SCHOOL,415.0,415.0,True,False,False,False,False
174,DB525,Marketing (Digital Media and Cloud Computing stream),DUBLIN BUSINESS SCHOOL,225.0,320.0,True,False,False,False,False
175,DB526,Business Information Systems (Cloud Computing stream),DUBLIN BUSINESS SCHOOL,245.0,305.0,True,False,False,False,False
176,DB531,Marketing,DUBLIN BUSINESS SCHOOL,255.0,280.0,True,False,False,False,False
177,DB553,"Film, Literature and Drama",DUBLIN BUSINESS SCHOOL,260.0,325.0,True,False,False,False,False
178,DB561,Arts (General),DUBLIN BUSINESS SCHOOL,245.0,285.0,True,False,False,False,False
179,DB562,Psychology,DUBLIN BUSINESS SCHOOL,200.0,335.0,True,False,False,False,False
180,DB565,Journalism,DUBLIN BUSINESS SCHOOL,205.0,300.0,True,False,False,False,False
181,DB566,Social Science,DUBLIN BUSINESS SCHOOL,255.0,305.0,True,False,False,False,False
182,DB567,Film Studies,DUBLIN BUSINESS SCHOOL,225.0,315.0,True,False,False,False,False
183,DB568,Law,DUBLIN BUSINESS SCHOOL,250.0,315.0,True,False,False,False,False
184,DB569,Business (Psychology stream),DUBLIN BUSINESS SCHOOL,290.0,360.0,True,False,False,False,False
185,DC110,Business Studies International,DUBLIN CITY UNIVERSITY,445.0,470.0,True,False,False,False,False
186,DC111,Business Studies,DUBLIN CITY UNIVERSITY,440.0,455.0,True,False,False,False,False
187,DC112,Global Business (French),DUBLIN CITY UNIVERSITY,490.0,515.0,True,False,False,False,False
188,DC113,Global Business (German),DUBLIN CITY UNIVERSITY,430.0,445.0,True,False,False,False,False
189,DC114,Global Business (Spanish),DUBLIN CITY UNIVERSITY,445.0,465.0,True,False,False,False,False
190,DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,460.0,485.0,True,False,False,False,False
191,DC116,Global Business (USA),DUBLIN CITY UNIVERSITY,545.0,560.0,True,False,True,False,False
192,DC117,Aviation Management/ AM with Pilot Studies,DUBLIN CITY UNIVERSITY,440.0,465.0,True,False,False,False,False
193,DC118,Gnó agus Gaeilge/Business and Irish,DUBLIN CITY UNIVERSITY,340.0,380.0,True,False,False,False,False
194,DC120,Enterprise Computing,DUBLIN CITY UNIVERSITY,370.0,405.0,True,False,False,False,False
195,DC121,Computer Applications,DUBLIN CITY UNIVERSITY,405.0,440.0,True,False,False,False,False
196,DC122,Computational Problem-Solving and Software Development,DUBLIN CITY UNIVERSITY,430.0,480.0,True,True,False,False,False
197,DC126,Actuarial Mathematics,DUBLIN CITY UNIVERSITY,515.0,550.0,True,False,False,False,False
198,DC127,Actuarial Financial and Mathematical Sciences (common entry),DUBLIN CITY UNIVERSITY,430.0,485.0,True,False,False,False,False
199,DC131,Communication Studies,DUBLIN CITY UNIVERSITY,410.0,450.0,True,False,False,False,False
200,DC132,Journalism,DUBLIN CITY UNIVERSITY,435.0,485.0,True,False,False,False,False
201,DC133,Multimedia,DUBLIN CITY UNIVERSITY,425.0,455.0,True,False,False,False,False
202,DC155,Applied Language and Translation Studies,DUBLIN CITY UNIVERSITY,360.0,430.0,True,False,False,False,False
203,DC156,Languages for International Comm. - English Stream - non-nat,DUBLIN CITY UNIVERSITY,490.0,666.0,True,True,False,False,False
204,DC161,Analytical Science,DUBLIN CITY UNIVERSITY,460.0,485.0,True,False,False,False,False
205,DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,475.0,495.0,True,False,False,False,False
206,DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,435.0,445.0,True,False,False,False,False
207,DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,410.0,460.0,True,False,False,False,False
208,DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,495.0,510.0,True,False,False,False,False
209,DC170,Horticulture,DUBLIN CITY UNIVERSITY,350.0,370.0,True,False,False,False,False
210,DC171,Applied Physics,DUBLIN CITY UNIVERSITY,405.0,475.0,True,False,False,False,False
211,DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,420.0,465.0,True,False,False,False,False
212,DC181,Biotechnology,DUBLIN CITY UNIVERSITY,470.0,480.0,True,False,False,False,False
213,DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,390.0,440.0,True,False,False,False,False
214,DC192,Information and Communications Engineering,DUBLIN CITY UNIVERSITY,410.0,500.0,True,False,False,False,False
215,DC193,Mechatronic Engineering,DUBLIN CITY UNIVERSITY,400.0,455.0,True,False,False,False,False
216,DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,390.0,425.0,True,False,False,False,False
217,DC196,Manufacturing Engineering with Business Studies,DUBLIN CITY UNIVERSITY,375.0,410.0,True,False,False,False,False
218,DC197,Biomedical Engineering,DUBLIN CITY UNIVERSITY,380.0,440.0,True,False,False,False,False
219,DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,385.0,450.0,True,False,False,False,False
220,DC200,Common Entry into Engineering (Undenominated Entry),DUBLIN CITY UNIVERSITY,390.0,440.0,True,False,False,False,False
221,DC201,Common Entry into Science (Undenominated Entry),DUBLIN CITY UNIVERSITY,450.0,470.0,True,False,False,False,False
222,DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,False,False,False
223,DC203,Science Education,DUBLIN CITY UNIVERSITY,420.0,475.0,True,False,False,False,False
224,DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,510.0,525.0,True,False,False,False,False
225,DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,490.0,505.0,True,False,True,False,False
226,DC206,Physical Education with Mathematics,DUBLIN CITY UNIVERSITY,490.0,495.0,True,False,False,False,False
227,DC208,Psychology,DUBLIN CITY UNIVERSITY,500.0,510.0,True,False,True,False,False
228,DC209,Health and Society,DUBLIN CITY UNIVERSITY,420.0,445.0,True,False,False,False,False
229,DC215,General Nursing,DUBLIN CITY UNIVERSITY,445.0,460.0,True,False,False,False,False
230,DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,400.0,410.0,True,False,True,False,False
231,DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,395.0,410.0,True,False,True,False,False
232,DC218,Children`s and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,485.0,500.0,True,False,True,False,False
233,DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,559.0,566.0,True,True,False,False,False
234,DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,530.0,548.0,True,True,True,False,False
235,DC227,Mature Applicants Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,510.0,522.0,True,True,False,False,False
236,DC228,Mature Applicants Children`s and General Nursing (Integrated,DUBLIN CITY UNIVERSITY,574.0,578.0,True,True,False,False,False
237,DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,390.0,410.0,True,False,False,False,False
238,DC231,International Relations,DUBLIN CITY UNIVERSITY,380.0,410.0,True,False,False,False,False
239,DC232,Law and Society (BCL),DUBLIN CITY UNIVERSITY,415.0,450.0,True,False,False,False,False
240,DC235,Education and Training,DUBLIN CITY UNIVERSITY,315.0,350.0,True,False,False,False,False
241,DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,325.0,360.0,True,False,False,False,False
242,DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,DUBLIN CITY UNIVERSITY,440.0,475.0,True,False,False,False,False
243,DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,445.0,470.0,True,False,False,False,False
244,DC251,Arts  - Joint Honours Programme (Law and Politics),DUBLIN CITY UNIVERSITY,400.0,415.0,True,False,False,False,False
245,DC252,Arts  - Joint Honours Programme (Law and Irish),DUBLIN CITY UNIVERSITY,425.0,445.0,True,False,False,False,False
246,DC253,Arts  - Joint Honours Programme (Law and French),DUBLIN CITY UNIVERSITY,420.0,480.0,True,False,False,False,False
247,DC258,Arts  - Joint Honours Programme (Law and Media Studies),DUBLIN CITY UNIVERSITY,400.0,450.0,True,False,False,False,False
248,DC260,Arts  - Joint Honours Programme (Politics and French),DUBLIN CITY UNIVERSITY,400.0,,True,False,False,False,False
249,DC265,Arts  - Joint Honours Programme (Politics and Media Studies),DUBLIN CITY UNIVERSITY,400.0,405.0,True,False,False,False,False
250,DC266,Arts  - Joint Honours Programme (Irish and French),DUBLIN CITY UNIVERSITY,450.0,470.0,True,False,False,False,False
251,DC271,Arts  - Joint Honours Programme (Media Studies and Irish),DUBLIN CITY UNIVERSITY,400.0,430.0,True,False,False,False,False
252,DC272,Arts  - Joint Honours Programme (Media Studies and French),DUBLIN CITY UNIVERSITY,410.0,440.0,True,False,False,False,False
253,DC277,Arts  - Joint Honours Programme (Law with International Lang),DUBLIN CITY UNIVERSITY,430.0,470.0,True,False,False,False,False
254,DC278,Arts  - Joint Honours Programme (Politics with International Lang),DUBLIN CITY UNIVERSITY,405.0,485.0,True,False,False,False,False
255,DC279,Arts  - Joint Honours Programme (Media Studies with Intl. Lang),DUBLIN CITY UNIVERSITY,400.0,435.0,True,False,False,False,False
256,DC280,Arts  - Joint Honours Programme (Irish with International Lang),DUBLIN CITY UNIVERSITY,410.0,445.0,True,False,False,False,False
257,DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,400.0,435.0,True,False,False,False,False
258,DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,439.0,True,False,False,False,False
259,DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,410.0,True,False,False,False,False
260,DT025,Engineering - Common 1st Year,DUBLIN INSTITUTE OF TECHNOLOGY,350.0,415.0,True,False,False,False,False
261,DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,345.0,True,False,False,False,False
262,DT081,Computer and Communications Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
263,DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,520.0,595.0,True,True,False,False,False
264,DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,310.0,True,False,False,False,False
265,DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,300.0,355.0,True,False,False,False,False
266,DT111,Construction Economics and Management (Quantity Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,275.0,335.0,True,False,False,False,False
267,DT112,Geomatics (Surveying and Mapping),DUBLIN INSTITUTE OF TECHNOLOGY,270.0,335.0,True,False,False,False,False
268,DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,260.0,305.0,True,False,False,False,False
269,DT175,Architectural Technology,DUBLIN INSTITUTE OF TECHNOLOGY,300.0,335.0,True,False,False,False,False
270,DT201,Science (General Entry),DUBLIN INSTITUTE OF TECHNOLOGY,405.0,440.0,True,False,False,False,False
271,DT203,Forensic and Environmental Chemistry,DUBLIN INSTITUTE OF TECHNOLOGY,340.0,385.0,True,False,False,False,False
272,DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,495.0,505.0,True,False,False,False,False
273,DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,265.0,370.0,True,False,False,False,False
274,DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,375.0,390.0,True,False,False,False,False
275,DT220,Industrial Mathematics,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,310.0,True,False,False,False,False
